University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Language,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",2D and 3D Scene Analysis,,"Lecturer dr. F.C. Nex
Lecturer Dr. habil. Y. Yang","After successful completion of this course, the student should be able to
Understand and apply the main steps of the 3D scene analysis related to UAV data;
Understand and apply the main steps of the semantic scene analysis;
Design innovative 2D and 3D scene analysis algorithms to extract useful information from images, with specific regards to UAV data;
Evaluate the geometric and semantic quality of the results achieved using these algorithms;
Report and critically “discuss” the scientific outcomes by providing relevant referencing.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",A/D Converters,,"Lecturer dr. M.J.M. Pelgrom
Contactperson for the course dr. M.J.M. Pelgrom","Understand the basic principles of Analog-to-Digital conversion.
Develop insight into the pros and cons of architectures and electronic circuits.
Learn how to select the appropriate ADC architecture for a given set of performance specifications.
Learn how to read, understand and critically analyze ADC publications.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Academic Skills,,"Examiner Dr. rer. nat. D. Braun
Contactperson for the course drs. E.E. van Genderen
Lecturer R.H. Mulder
Lecturer dr. G. Sedrakyan
Lecturer R. Veneri","The student:
Can understand and identify common features of academic writing and presenting, both process and product
Can apply strategies to develop critical reading skills
Can organise and structure a whole piece of written work (essay)
Can use theories and ideas by summarising and paraphrasing
Can argue a point of view by making use of cautious language and proper generalisations
Can provide reasons and explanations for choices made
Can write cohesive paragraphs using topic sentences, supporting sentences and concluding sentences
Can use cohesive devices to establish connections between sentences and paragraphs
Can demonstrate an awareness of sentence construction, accuracy, spelling and punctuation as well as style and the use of formal academic and domain-specific vocabulary
Can give focused, objective and constructive feedback to peers in a guided writing-process
Can use the feedback of peers/tutors to revise, improve and rewrite (essay)
Can identify key features of presentations and deliver an effective academic presentation
Can give and receive peer feedback in order to develop your presentation skills
Can reflect on the development of their academic writing and presentation skills
Can evaluate their own level of English proficiency and consider whether further training in English is needed",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Acting Responsibly,,"Examiner N. Gertz
Contactperson for the course dr. A.K. Poole
Examiner dr. A.K. Poole
Examiner dr. K. Zalewska","1.    Evaluate how technologies and design may positively or negatively affect user behaviour and quality of life utilizing key concepts in applied ethics and philosophy of technology;
2.    Utilize design ethics to analyze and refine aspects of design/prototype of a technological product within the context of the pillars of sustainability: social, environmental, and economic well-being
3.    Engage in unbiased and critical discussion of the ethical implications of technological innovation and entrepreneurship within personal and professional contexts
4.    Discuss considerations surrounding technological innovation in a global society.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Ad-Hoc Networks,,"Lecturer prof.dr. J.L. van den Berg
Examiner prof.dr.ir. G.J. Heijenk
Contactperson for the course prof.dr.ir. G.J. Heijenk","Deepening of knowledge Mobile and Wireless Networking.
 
After completing this course successfully, the student can:
Explain main concepts for wireless ad-hoc networks, the main new problems in the design of such networks, and techniques proposed to deal with those problems
Describe techniques for problems in the context of ad-hoc networks such as delay-tolerant networking, vehicular networks, quality of service, congestion control, geonetworking, and power control.
Discuss important challenges and proposed solutions for systems that are currently under research.
Use basic analysis techniques to compare design alternatives with respect to throughput, delay, scalability, energy efficiency, and spectrum utilization.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Computer Vision and Pattern Recognition,,"Contactperson for the course dr.ir. L.J. Spreeuwers
Lecturer dr.ir. L.J. Spreeuwers
Lecturer dr. N. Strisciuglio
Lecturer E. Talavera Martínez","Students have knowledge of advanced computer vision and pattern recognition techniques and are able to apply them.
Students can read and understand scientific papers on advanced computer vision and pattern recognition and are able to implement (part of) the methods described to verify results reported in the papers.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Analog IC Electronics,,"Examiner dr. H.S. Bindra
Examiner dr.ing. E.A.M. Klumperink
Contactperson for the course dr.ing. E.A.M. Klumperink
Examiner prof.dr.ir. B. Nauta",Gain insight in the operation and analysis of analog Integrated circuits,,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Electronics Project,,"Contactperson for the course dr. H.S. Bindra
Examiner dr. H.S. Bindra
Examiner dr.ing. E.A.M. Klumperink
Examiner dr.ir. M.S. Oude Alink","Train electronic circuit design, modeling, simulation, layout skills with awareness about the parasitic effects of design on signals in a practical application scenario.  
 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Logic,,"Examiner dr.ing. E.M. Hahn
Contactperson for the course dr.ing. E.M. Hahn","After completing this course successfully, the student can:
Indicate the relevance of formal logical methods in computer science.
Explain the role of and the relationship between formal syntax and semantics of proposition and predicate logic.
Explain the principles of Binary Decision Diagrams, and manipulate them.
Explain the principles of SAT solving and apply them to simple examples
Apply proof systems (semantic tableaus, Gentzen and Hilbert style deduction, resolution) and prove their equivalence.
Explain the meaning of soundness and completeness and how these apply to the aforementioned proof systems.
Understand and be able to work with a computer implementation of one of the topics.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Micro Electro Mechanical Systems Design,,"Examiner dr.ir. D. Alveringh
Contactperson for the course dr.ir. N.R. Tas
Examiner dr.ir. N.R. Tas
Examiner dr.ir. R.J. Wiegerink","Aim is to advance the knowledge gained in MEMS Design in both the mechanical and electrical domains. Typically this includes deepening knowledge in electronic interfacing, impedance analysis, noise (electrical and thermos-mechanical), axial stresses and stress gradients in beams, advanced transducer science, finite element methods (comsol); all with the aim to design a MEMS based device / system on a more detailed level and closer to specifications.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Multiple Antenna Radio Systems,,"Examiner dr. A. Alayón Glazunov
Contactperson for the course dr. A. Alayón Glazunov","After completion of the course the student shall
acquire a physical and mathematical understanding of the basic properties of MIMO multipath wireless channels in terms of their temporal, spatial and spectral properties and be able of applying them to the analyzing and modeling of multiple antenna systems,
obtain a relevant knowledge and understanding of the design and performance analysis of advanced multiple antenna systems with application to the latest wireless systems,
understand different transmission and reception schemes and algorithms and their advantages and relative performance gains over various types of MIMO channels,
become familiar with and be able to find and use relevant technical literature to solve problems pertaining the design and analysis of multiple antenna systems from Single-Input Single-Output (SISO) systems to Massive MIMO systems,be able to relate the principles and concepts learned to the latest standardization activities and 5G.
 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Networking,,"Examiner dr.ir. P.T. de Boer
Examiner prof.dr.ir. G.J. Heijenk
Lecturer dr. C.E.W. Hesselman
Contactperson for the course dr. C.E.W. Hesselman
Lecturer prof.dr.ir. R.M. van Rijswijk - Deij","After successful completion of the course “Advanced Networking” (ANET) you will be able to:
Analyze, compare, and discuss various advanced inter-networking concepts, such as secure inter-domain routing and multi-path data delivery.
Understand and discuss important challenges and proposed experimental solutions, including non-IP-based internetworking systems.
Apply a domain-specific language such as P4 to implement basic data plane functionality of an open programmable router.
ANET also enhances your research skills, because you will need to independently review, analyze, and present research papers.
 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science","Advanced Project in Impact, Innovation & Entrepreneurship",,"Contactperson for the course dr. K. Zalewska
Examiner dr. K. Zalewska","Upon completion of this course students are able to:
1. deepen their knowledge of theories in a chosen domain of entrepreneurship or innovation
2. recognise pertinent business problems in a start-up or an existing (international) organisation
3. apply the newly learnt theories to conduct a business analysis, design solutions and make decisions for an organisation
4. work independently on a business project
5. write a paper reporting their analysis and conclusions.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Semiconductor Device Physics,,"Contactperson for the course dr.ir. R.J.E. Hueting
Examiner dr.ir. R.J.E. Hueting
Lecturer dr.ir. C. Salm","The main objective of this course is that
students know and understand both the principles behind and the functioning of advanced key semiconductor devices widely adopted in the semiconductor industry, such as heterojunction bipolar devices, FD-SOI CMOS and power field-effect devices.
Below the objectives for this course are summarized by stating the capabilities that students, after completion of this course, are expected to possess.

In the context of microelectronic (system) design:
students understand the use of modelling of devices, describing the behaviour of the devices in terms that are relevant to the actual design environment;
students are able to present the first order models of various types of junction diodes, bipolar transistors and field-effect devices in the context of the dc design level. For components where high frequency (signal or switching) behaviour is key, also the small-signal (high frequency) design level properties are known and understood;
students are able to relate (qualitatively) the components of these models to the physical and geometrical properties of the devices;
students appreciate the major challenges of device development in the context of analogue, digital and microsystem design

In the context of fundamental concepts and principle technologies:
students understand the principle of junction formation;
students poses understanding of the behaviour of charge carriers in heterojunction devices and metal-semiconductor contacts;
students understand a number of relevant/key issues related to CMOS devices;
students poses understanding of the basic working of FD-SOI CMOS, and of steep subthreshold and power devices;
students appreciate the major challenges in technology and trends in device development.

In the context of the contribution of this course to skills defined as Meiers criteria:
Disciplinary EE Knowledge: the student has a thorough mastery of parts of the relevant field extending to the forefront of knowledge (e.g., latest theories, methods, techniques).
EE Research Competence: The student is able to assess research within the discipline on its scientific value.
Intellectual skills: The student is able to recognise fallacies and is able to assess a standpoint with regard to a scientific argument in the field critically as to its value.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Research Projects in Speech Processing,,"Lecturer dr. R.J.F. Ordelman
Examiner dr. K.P. Truong
Contactperson for the course dr. K.P. Truong","After completing the course, the student is able to:
Design, implement, and evaluate a system that uses speech as input and processes and analyses speech with a specific task and user goal in mind
Understand major research challenges in developing real-world speech applications
Present the research, the design, and results in a clear and convincing manner, in both oral and written form",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Aerodynamics and Flight Dynamics,,"Examiner dr. L.D. De Santana
Lecturer dr. L.D. De Santana
Contactperson for the course dr. L.D. De Santana
Lecturer dr.ir. W.B.J. Hakvoort
Lecturer prof.dr.ir. C.H. Venner","After successful completion of this course, the students will be able to :
Know the concepts of mass conservation, momentum conservation and energy conservation and their use in deriving fundamental flow equations;
Know the various simplified flow models (inviscid, potential) and the underlying simplifications leading to these models, and be able to interpret the consequences of these  simplifications for phenomena in the flow that are not taken into account;
Be able to compute pressure profiles on an airfoil from a given flow field, and derive the lift and drag force;
Be familiar with classic methods to predict airfoil performance, such as thin airfoil theory, lifting line theory;
Acquired the concept of dimensionless numbers, and the ability  to generalize single airfoil lift curves to predictions for design cases with different size and flow conditions (UAV-large aircraft);
Evaluate the consequences of the use of airfoils with different lift and drag characteristics, as a function of angle of attack,  for control and operation of an UAV in flight;
Describe the concept of a boundary layer, its relevance for aerodynamic force predictions, and the relation between changing nature of boundary layer (laminar/turbulent) to  variations in lift and drag;
Discuss aerodynamics of airfoils with peers and ability to design an airfoil for use in a particular application;
Know and be able to use concepts as standard atmosphere, geometrical geopotential and pressure height;
Understand the origin of aerodynamic forces from the physics of flow their characterization using non-dimensional analysis
Can derive basic stability requirements, and evaluate particular geometries for stability behavior;
Conceptual understanding of the fundamental differences in propulsion between jet and propeller, and the consequences of propulsion choice for performance of an aircraft/UAV;
Understand relation between physics of flow and operating conditions in relation to propeller design shape (twist)
Evaluate UAV performance from knowledge of relevant parameters;
Discuss and analyses UAV performance and design with team of peers.  ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Affective Computing,,"Lecturer dr.ing. G. Englebienne
Lecturer prof.dr. D.K.J. Heylen
Lecturer dr. K.P. Truong
Contactperson for the course dr. K.P. Truong","After completing this course, the student:
Has knowledge of the current state of the art in affective computing (AC)
Can conduct a study in one of the fields of affective computing
Has understanding of the main concepts from psychology and computer science that are relevant for the field of AC",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Artificial Intelligence,,"Lecturer dr. M. Poel
Examiner dr. M. Poel
Contactperson for the course dr. M. Poel","This self-tuition course is a broad introduction into the field of Artificial Intelligence (AI). It will cover a number of basic AI formalisms for defining and solving problems: search, representation of knowledge, reasoning, learning and reasoning under uncertainty.
These formalisms will be considered based on the concept of a rational (an intelligent) agent that must act autonomously in a dynamic environment.

For questions contact Dr. M. Poel, m.poel@utwente.nl or master coordinator Interaction Technology",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science","Artificial Intelligence, Human Rights, and Ethics",,"Lecturer Externe Docent
Contactperson for the course prof.dr. H. Trautmann
Examiner prof.dr. H. Trautmann","The students acquire insights into:
the basic working principles of AI (on a descriptive, not formal) level
the human rights framework
the implications of AI on society, societal processes, and individuals
The students acquire skills in:
interdisciplinary team work with other domains of research
discussion of current scientific topics across domains
elaboration of a scientific topic together with experts from other domains
presentation of their stand-point",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Airborne Laser Scanning,,"Lecturer dr.ir. S.J. Oude Elberink
Lecturer prof.dr.ir. M.G. Vosselman","After successful completion of this course, the student should be able to:
Understand how point clouds are generated from GNSS, IMU, and range finder measurements and relative sensor registration.
Assess the applicability of airborne laser scanning for various tasks, like surface reconstruction and 3D modelling.
Design survey plans to acquire point clouds taking into account the accuracy and point density requirements.
Evaluate the quality of laser scanning datasets.
Determine and apply optimal point cloud processing methods to extract surface descriptions for geometric modelling and point cloud classification.
Interpret and analyse point cloud processing results",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Algebra,,"Previous
1-5 of 9
6-9 of 9
Next 4
Lecturer dr.ir. P. van 't Hof
Lecturer dr. J. de Jong
Lecturer dr.ir. R. Langerak
Examiner dr. G. Loho
Lecturer dr. L. Pehlivan","After completion of the course, the student is able to
Apply the (extended) Euclidean algorithm to integers and polynomials.
recognise and apply properties of groups
to derive the symmetry group of a given set and to calculate the number of orbits with the aid of Burnside’s Theorem.
work with ring and integral domains
recognise under what conditions an integral domain is a field
to work with the concept of vector space over an arbitrary field
work with the classification of finite fields
work with simple examples of linear code
investigate and understand when two algebraic structures are isomorphic
use and explain all components of RSA public key encryption, including all algorithmic underpinnings",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Algorithmic Discrete Mathematics,,"Previous
1-5 of 8
6-8 of 8
Next 3
Examiner dr. A. Antoniadis
Examiner dr.ir. P. van 't Hof
Examiner dr. J. de Jong
Examiner dr.ir. R. Langerak
Contactperson for the course dr.ir. R. Langerak","At the end of the course the student is able to:
use and explain elementary data structures like lists, heaps, binary trees, and priority queues
use and explain elementary algorithms like sorting, traversing and updating data structures, and basic optimization problems
analyse the time complexity of algorithms and operations on data structures, e.g. using the Master Theorem or recursions, and use dynamic programming
use and understand the Euclidean algorithm, in fact the “grand daddy of all algorithms” (Knuth), in particular its computational efficiency, and its relevance in applications such as, e.g., RSA public key encryption
use, explain and design algorithms on graphs and networks, such as computation of shortest paths, spanning trees and maximum flows
solve second order linear recurrence relations using characteristic polynomials or generating functions
solve complex combinatorial counting problems using the method of (linear or exponential) generating functions",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Algorithms for Creative Technology,,"Lecturer dr. P. van den Bos
Lecturer dr. M. Gerhold
Contactperson for the course dr. M. Gerhold
Examiner dr. M. Gerhold
Examiner dr. A.H. Mader","After passing this course, students are able to:
transform a simple physics formula into an algorithm
create algorithms for simple graphical animations
use arrays as basic building blocks of algorithms
explain simple phenomena of algorithmic complexity
design programs according to an adequate object-oriented structure (such as using constructors, object variables, split methods according to functionality)
provide a graphical representation of their code structure
write a program following requirements of code style (such as naming, documentation, robustness against unexpected input, parameter passing, no redundant or unused code)
design meaningful interaction in programs
translate interaction into code (adherent to rules of code style using interaction methods and parameter passing)
debug their programs",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science","Algorithms, Datastructures and Complexity for EMSYS",,"Examiner dr.ir. R. Langerak
Lecturer dr.ir. R. Langerak
Contactperson for the course dr.ir. R. Langerak","At the end of the course the student is able to:
use and explain elementary data structures (like heaps, binary trees and graphs)
use and explain elementary algorithms (like sorting algorithms, algorithms for traversing and updating data structures, and optimization algorithms on graphs)
analyze complexity of algorithms and operations on data structures (using Master’s Theorem or recursion trees)",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science","Algorithms, Datastructures and Complexity",,"Examiner dr.ir. R. Langerak
Lecturer dr.ir. R. Langerak
Contactperson for the course dr.ir. R. Langerak","At the end of the course the student is able to:
use and explain elementary data structures (like heaps, binary trees, priority queues, graphs)
use and explain elementary algorithms (like sorting algorithms, algorithms for traversing and updating data structures, and optimization algorithms)
analyse complexity of algorithms and operations on data structures (using Master’s Theorem or recursion trees), and use dynamic programming to decrease complexity",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Analysis I,,"Examiner dr. J. de Jong
Contactperson for the course dr. J. de Jong
Examiner dr. P.K. Mandal
Tutor dr. L. Pehlivan
Lecturer prof.dr. H.J. Zwart","Upon completion of this course the student is able to:
Give precise definitions of some important concepts from real analysis and work with them, and also, to give a rigorous proof of some important results related to these concepts,
explain and apply the concepts convergence/divergence of a sequence of real numbers,
explain and work with the concepts related to real-valued functions, and inverse functions,
explain and work with the concepts related to continuity, differentiability and Riemann-integrability of real-valued functions on an interval.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Analysis II,,"Examiner dr.ir. G. Meinsma
Lecturer dr.ir. G. Meinsma
Contactperson for the course prof.dr. A.J. Schmidt-Hieber
Lecturer prof.dr. H.J. Zwart
Examiner prof.dr. H.J. Zwart","give precise definitions of some important concepts from real analysis and work with them, and also, the student is able to give rigorous proof of some important results related to these concepts;
explain and apply the concepts of convergence/divergence of a series of real numbers and the same for a sequence or series of real-valued functions;
explain and work with the concepts related to metric spaces, compact and connected sets, limit and continuity of functions on metric spaces;
explain and work with the concepts related to differentiability of functions on R, and also, apply the related results such as Taylor expansion, implicit and inverse function theorem;",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Analytical Programming,,"Examiner prof.dr.ir. J.J.W. van der Vegt
Examiner dr. J.W.J. Verschuur
Contactperson for the course dr. J.W.J. Verschuur","Upon completion of this course the student is able to:
Use computer algebra tools to manipulate and solve mathematical relations and apply these techniques to solve practical problems.
Apply these techniques to solve practical problems and visualize the results.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Anatomy,,"Previous
1-5 of 6
6-6 of 6
Next 1
Lecturer prof.dr. H.A.M. Daanen
Lecturer Externe Docent
Lecturer prof.dr. R.T. Jaspers
Contactperson for the course dr. N. Strisciuglio
Examiner dr. N. Strisciuglio","The general purpose of the course Anatomy is to introduce students to the concepts of human anatomy, specifically the human musculoskeletal system.
Students will be
acquainted with anatomical terminology,
introduced to the major components constituting the musculoskeletal system,
introduced to imaging techniques for measuring the proportions of the human body (anthropometry) and the anatomy (morphometry)
Course objectives
On successful completion of the course, students: 
Will be able to apply correct anatomical terminology when describing the musculoskeletal elements of the human body.
Will be able to apply the knowledge gained in this course to describe functional anatomy of the human musculoskeletal system.
Will be able to apply musculoskeletal ultrasound to identify relevant structures of the musculoskeletal system.
Understand 3D anthropometry standard and application areas
Has insight into the construction and function of muscle and bone tissues
Can name the determinants of the length-force characteristics of a muscle.
Can distinguish difference in muscle morphology and understand how these relate to the length-force characteristics of a muscle.
Understand adaptation processes of muscle and bone tissue
Understand how adaptations change the morphology of a muscle and understand the consequences of these adaptation to the length-force characteristics of a muscle.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,"Electrical Engineering, Mathematics and Computer Science",Advanced Project in Brain Computer Interfacing,,"Lecturer dr. M. Poel
Contactperson for the course dr. M. Poel","After completing the course, the student is able to:
•         Design, implement and evaluate an online Brain Computer Interface.
•         Present, discuss and defend the ideas, progress and problems of the research project to an audience of peers.
•         Present the result of the research in the form of a scientific project report.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,3D bioprinting,,"Lecturer dr. J.C.H. Leijten
Contactperson for the course dr.ir. J. Rouwkema
Lecturer dr.ir. J. Rouwkema
Lecturer dr.ir. C.W. Visser","After the course, the students will be able to:
Reflect on the different classes of bio-inks and the characteristics which a bio-ink should have
Analyze the requirements for the successful extrusion of living cells
Consider and apply tissue remodeling within the concept of 4D bioprinting
Understand the conceptual potentials and limitations of 3D bioprinting
Theorize current challenges and potential solutions in 3D bioprinting
Design a project plan to address a current limitation in the field

 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,3D Printing; Processes And Use,,"Lecturer dr.ir. K. Goulas
Lecturer prof.dr.ir. G.R.B.E. Römer
Lecturer dr.ir. T.H.J. Vaneker
Contactperson for the course dr.ir. T.H.J. Vaneker","After passing the course, the student can:
Know, Explain and compare individual AM processes from the range of additive manufacturing processes available
Understanding the basic working principles, benefits and drawbacks, that apply for individual groups of AM processes
Understand and explain what processing alternatives there are for certain material groups
Understand, explain and use design rules for additive manufacturing
Understand the economical aspects related to Additive manufacturing
Explore the current state of the art related to Additive manufacturing

 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Academic Research Skills - ME/SET/CEM/CME/SE,,"Contactperson for the course ir. W. Dankers
Lecturer ir. W. Dankers","After the course has been completed the student is able to:
Review scientific literature  
Plan & design scientific research         
Systematically process the results of scientific research    
Write scientific documents (Literature Review/Research Proposal/Paper)         
Orally present and discuss scientific research    
Reflect upon the scientific research of peers   ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Academic Research & Skills,,"Lecturer drs. E.M. Gommer
Contactperson for the course drs. E.M. Gommer
Lecturer dr. K.E. Konrad
Lecturer dr. G.G.M. Stoffels","This course consists of two parts:

Preparation bachelor assignment
After this course, the student is able to …
Explain what research is, what types and phases can distinguished and how the quality of research can be assured;
Formulate a research question based on a specific problem;
Perform literature research and use the results to further specify the research question;
Write a research proposal based on the research question that was formulated;
Reflect on the technological and societal impact of the research;
Reflect on ethical issues relevant to the research;
Critically reflect on the research proposals of fellow students.
Societal embedding
After this course, the student is able to …
Define goals and methods of different forms of Technology Assessment;
Analyze the socio-technical development dynamics of a new technology;
Identify relevant actor groups around a new technology and display their underlying relations and power balances on a social map;
Research and analyze actor positions with respect to a new technology, and based on this analysis determine expectations of possible future bottlenecks;
Map responsibilities of researchers/designers;
Describe and apply basic ethical concepts and positions;
Articulate hypotheses and attitudes with respect to moral issues, analyze assumptions and views of parties involved, build an argument for your own position.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Academic Research Skills,,"Lecturer ir. W. Dankers
Contactperson for the course ir. W. Dankers
Lecturer drs. M. van Grinsven","After the course has been completed the student is able to:
Review scientific literature  
Plan & design scientific research         
Systematically process the results of scientific research    
Write scientific documents (Literature Review/Research Proposal/Paper)         
Orally present and discuss scientific research    
Reflect upon the scientific research of peers",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Academic Research Skills,,"Lecturer ir. W. Dankers
Contactperson for the course ir. W. Dankers
Lecturer dr. M. Theune","After the course has been completed the student is able to:
Review scientific literature  
Plan & design scientific research         
Systematically process the results of scientific research    
Write scientific documents (Literature Review/Research Proposal/Paper)         
Orally present and discuss scientific research    
Reflect upon the scientific research of peers",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Academic Research Skills,,"Lecturer ir. W. Dankers
Examiner ir. W. Dankers
Contactperson for the course ir. W. Dankers
Examiner dr.ir. W. Olthuis
Lecturer dr.ir. W. Olthuis","After the course has been completed the student is able to:
Review scientific literature  
Plan & design scientific research         
Systematically process the results of scientific research    
Write scientific documents (Literature Review/Research Proposal/Paper)         
Orally present and discuss scientific research    
Reflect upon the scientific research of peers       ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Active Sound and Vibration Control,,"Lecturer dr.ir. A.P. Berkhoff
Contactperson for the course dr.ir. A.P. Berkhoff","Presentation of theory, methods and applications of active sound and vibration control

 ",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Adhesion and bonding Technology,,"Lecturer dr. J. Seyyed Monfared Zanjani
Contactperson for the course dr. J. Seyyed Monfared Zanjani","After the course the student is able to:
Recognize the common adhesion theories and principles.
Relate between properties of constituent materials and bond performance.
Classify and analyze the mechanical tests for adhesive bonds.
Determine the relation among intermolecular forces, surface science and adhesion.
Select the relevant surface treatment for different adhesion scenarios.
Contrast between different structural adhesives.
Apply the knowledge gained to design an adhesive joint.
Communicate the knowledge gained both orally as well as a written report.",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Advanced Research Skills in River and Coastal Engineering,,"Contactperson for the course dr.ir. B.W. Borsje
Lecturer dr.ir. B.W. Borsje
Lecturer dr.ir. J.J. van der Werf","After this course, the student is able to:
Search, select and penetrate scientific literature
Formulate criticism on existing knowledge
Present and report in a scientific way",,,English,,,,,https://www.utwente.nl/en/,
University of Twente,UT,Engineering Technology,Advanced 3D Modelling,,"Lecturer dr.ir. R.G.J. Damgrave
Lecturer dr.ir. J. de Lange
Contactperson for the course dr.ir. D. Lutters
Lecturer dr.ir. D. Lutters
Lecturer ir. I.F. Lutters - Weustink","After passing the course, the student can:      
independently acquire experience in working with and employing a high-end CAD system
define and delimit a feasible research project targeting an aspect or expertise area in PLM
independently assimilate knowledge and skills in the selected topic in PLM
convert the research outcome in a purposeful deliverable",,,English,,,,,https://www.utwente.nl/en/,
